,0,1,2
237,297.0,144.0,0.0
238,728.0,351.0,0.0
239,33.0,84.0,1.0
240,47.0,3.0,0.0
241,656.0,206.0,0.0
242,668.0,268.0,0.0
243,186.0,183.0,1.0
244,40.0,17.0,1.0
245,799.0,422.0,0.0
246,421.0,258.0,0.0
247,14.0,129.0,1.0
248,76.0,92.0,1.0
249,393.0,263.0,0.0
250,476.0,4.0,1.0
251,90.0,411.0,0.0
252,8.0,221.0,1.0
253,506.0,327.0,0.0
254,445.0,312.0,0.0
255,579.0,95.0,0.0
256,521.0,13.0,1.0
257,734.0,364.0,0.0
258,428.0,335.0,0.0
259,755.0,231.0,0.0
260,698.0,375.0,0.0
261,410.0,299.0,0.0
262,119.0,337.0,0.0
263,18.0,27.0,1.0
264,591.0,448.0,0.0
265,193.0,4.0,1.0
266,288.0,296.0,0.0
267,505.0,103.0,1.0
268,495.0,76.0,1.0
269,877.0,383.0,0.0
270,205.0,256.0,1.0
271,74.0,8.0,1.0
272,274.0,11.0,1.0
273,2.0,33.0,1.0
274,739.0,45.0,0.0
275,576.0,222.0,0.0
276,269.0,8.0,1.0
277,163.0,2.0,1.0
278,689.0,7.0,1.0
279,757.0,113.0,0.0
280,8.0,376.0,1.0
281,273.0,250.0,0.0
282,886.0,143.0,0.0
283,68.0,123.0,1.0
284,420.0,194.0,0.0
285,4.0,43.0,1.0
286,548.0,450.0,0.0
287,845.0,298.0,1.0
288,342.0,58.0,1.0
289,18.0,88.0,1.0
290,304.0,295.0,0.0
291,268.0,275.0,0.0
292,436.0,339.0,0.0
293,457.0,263.0,0.0
294,212.0,8.0,1.0
295,129.0,15.0,1.0
296,293.0,105.0,0.0
297,93.0,429.0,0.0
298,572.0,2.0,1.0
299,60.0,173.0,1.0
300,355.0,287.0,0.0
301,512.0,193.0,1.0
302,101.0,134.0,0.0
303,821.0,180.0,0.0
304,204.0,209.0,0.0
305,869.0,136.0,0.0
306,49.0,339.0,1.0
307,488.0,234.0,0.0
308,636.0,172.0,0.0
309,159.0,126.0,1.0
310,145.0,47.0,0.0
311,136.0,37.0,0.0
312,214.0,52.0,0.0
313,547.0,217.0,0.0
314,534.0,164.0,0.0
315,530.0,236.0,0.0
316,65.0,196.0,1.0
317,206.0,271.0,1.0
318,18.0,389.0,1.0
319,33.0,49.0,1.0
320,138.0,35.0,1.0
321,458.0,433.0,1.0
322,522.0,337.0,0.0
323,178.0,69.0,1.0
324,584.0,377.0,0.0
325,201.0,52.0,1.0
326,1.0,423.0,0.0
327,784.0,167.0,0.0
328,148.0,30.0,1.0
329,32.0,60.0,1.0
330,570.0,385.0,0.0
331,301.0,124.0,1.0
332,8.0,188.0,1.0
333,515.0,47.0,0.0
334,399.0,105.0,0.0
335,645.0,341.0,1.0
336,346.0,378.0,0.0
337,258.0,23.0,0.0
338,61.0,423.0,0.0
339,449.0,31.0,0.0
340,4.0,112.0,1.0
341,253.0,29.0,1.0
342,351.0,343.0,0.0
343,662.0,378.0,0.0
344,32.0,234.0,1.0
345,622.0,23.0,0.0
346,335.0,0.0,1.0
347,421.0,130.0,0.0
348,574.0,181.0,0.0
349,314.0,56.0,1.0
350,518.0,58.0,1.0
351,716.0,39.0,0.0
352,177.0,73.0,0.0
353,498.0,15.0,1.0
354,21.0,225.0,1.0
355,51.0,302.0,0.0
356,29.0,413.0,0.0
357,570.0,307.0,0.0
358,268.0,321.0,0.0
359,389.0,8.0,1.0
360,282.0,9.0,1.0
361,532.0,199.0,0.0
362,4.0,114.0,1.0
363,374.0,140.0,1.0
364,882.0,34.0,0.0
365,102.0,317.0,0.0
366,758.0,121.0,0.0
367,49.0,180.0,1.0
368,33.0,129.0,1.0
369,114.0,373.0,0.0
370,420.0,204.0,1.0
371,353.0,159.0,0.0
372,113.0,223.0,1.0
373,0.0,46.0,1.0
374,156.0,204.0,0.0
375,5.0,61.0,1.0
376,7.0,3.0,1.0
377,769.0,185.0,0.0
378,73.0,178.0,0.0
379,807.0,221.0,0.0
380,10.0,88.0,1.0
381,284.0,238.0,0.0
382,189.0,246.0,0.0
383,130.0,452.0,1.0
384,65.0,30.0,1.0
385,72.0,311.0,1.0
386,512.0,144.0,0.0
387,396.0,327.0,0.0
388,117.0,333.0,1.0
389,818.0,424.0,0.0
390,24.0,193.0,1.0
391,783.0,123.0,0.0
392,51.0,38.0,0.0
393,265.0,27.0,0.0
394,394.0,162.0,0.0
395,707.0,151.0,1.0
396,662.0,79.0,0.0
397,642.0,219.0,0.0
398,263.0,71.0,0.0
399,503.0,3.0,1.0
400,2.0,24.0,1.0
401,737.0,32.0,0.0
402,278.0,8.0,1.0
403,356.0,233.0,1.0
404,130.0,435.0,1.0
405,421.0,2.0,1.0
406,339.0,149.0,0.0
407,671.0,44.0,1.0
408,202.0,248.0,0.0
409,860.0,55.0,0.0
410,279.0,370.0,0.0
411,621.0,428.0,0.0
412,178.0,122.0,0.0
413,670.0,134.0,1.0
414,584.0,331.0,0.0
415,430.0,112.0,0.0
416,15.0,32.0,1.0
417,416.0,41.0,0.0
418,7.0,23.0,1.0
419,356.0,291.0,1.0
420,247.0,245.0,1.0
421,578.0,174.0,1.0
422,69.0,301.0,0.0
423,706.0,170.0,0.0
424,71.0,2.0,1.0
425,131.0,135.0,1.0
426,741.0,269.0,0.0
427,731.0,214.0,0.0
428,453.0,306.0,0.0
429,682.0,8.0,1.0
430,252.0,319.0,0.0
431,39.0,371.0,0.0
432,890.0,194.0,0.0
433,44.0,264.0,1.0
434,201.0,152.0,1.0
435,516.0,118.0,0.0
436,295.0,85.0,0.0
437,692.0,34.0,1.0
438,36.0,269.0,0.0
439,123.0,152.0,0.0
440,727.0,33.0,1.0
441,2.0,46.0,1.0
442,760.0,19.0,0.0
443,818.0,431.0,1.0
444,1.0,25.0,1.0
445,757.0,25.0,1.0
446,407.0,17.0,1.0
447,522.0,379.0,0.0
448,768.0,361.0,0.0
449,483.0,1.0,1.0
450,8.0,143.0,1.0
451,56.0,116.0,1.0
452,317.0,10.0,1.0
453,286.0,195.0,0.0
454,587.0,194.0,0.0
455,140.0,103.0,0.0
456,6.0,2.0,1.0
457,10.0,168.0,1.0
458,710.0,278.0,0.0
459,69.0,70.0,1.0
460,61.0,97.0,1.0
461,20.0,49.0,1.0
462,687.0,224.0,0.0
463,438.0,23.0,1.0
464,703.0,85.0,1.0
465,262.0,66.0,1.0
466,812.0,181.0,0.0
467,537.0,253.0,0.0
468,122.0,19.0,1.0
469,161.0,7.0,1.0
470,0.0,96.0,1.0
471,260.0,231.0,0.0
472,291.0,264.0,0.0
473,307.0,414.0,0.0
474,2.0,96.0,1.0
475,290.0,83.0,0.0
476,170.0,18.0,0.0
477,72.0,253.0,0.0
478,718.0,304.0,0.0
479,66.0,4.0,1.0
480,674.0,214.0,1.0
481,145.0,403.0,0.0
482,758.0,14.0,1.0
483,224.0,125.0,1.0
484,24.0,292.0,1.0
485,179.0,205.0,0.0
486,258.0,123.0,1.0
487,0.0,185.0,1.0
488,367.0,1.0,1.0
489,87.0,163.0,1.0
490,486.0,62.0,1.0
491,188.0,117.0,0.0
492,21.0,316.0,1.0
493,87.0,132.0,1.0
494,250.0,9.0,1.0
495,858.0,299.0,0.0
496,66.0,322.0,0.0
497,14.0,322.0,1.0
498,706.0,328.0,0.0
499,418.0,0.0,1.0
500,654.0,438.0,0.0
501,839.0,61.0,0.0
502,451.0,341.0,0.0
503,47.0,115.0,1.0
504,259.0,164.0,0.0
505,770.0,142.0,0.0
506,407.0,264.0,0.0
507,372.0,50.0,0.0
508,393.0,184.0,1.0
509,691.0,103.0,1.0
510,378.0,116.0,0.0
511,780.0,106.0,1.0
512,747.0,234.0,0.0
513,525.0,39.0,1.0
514,15.0,22.0,1.0
515,242.0,41.0,1.0
516,173.0,138.0,0.0
517,393.0,273.0,0.0
518,100.0,30.0,1.0
519,283.0,289.0,0.0
520,115.0,66.0,1.0
521,477.0,210.0,0.0
522,559.0,33.0,1.0
523,553.0,326.0,0.0
524,276.0,362.0,1.0
525,44.0,323.0,0.0
526,50.0,317.0,0.0
527,45.0,267.0,1.0
528,637.0,257.0,0.0
529,751.0,189.0,0.0
530,878.0,397.0,0.0
531,835.0,74.0,1.0
532,24.0,113.0,1.0
533,886.0,101.0,0.0
534,183.0,352.0,0.0
535,455.0,65.0,0.0
536,366.0,281.0,1.0
537,502.0,445.0,1.0
538,21.0,138.0,1.0
539,343.0,151.0,0.0
540,881.0,150.0,0.0
541,25.0,210.0,1.0
542,355.0,192.0,0.0
543,426.0,328.0,1.0
544,111.0,20.0,1.0
545,184.0,331.0,0.0
546,53.0,243.0,1.0
547,666.0,2.0,0.0
548,530.0,161.0,0.0
549,147.0,30.0,1.0
550,260.0,214.0,0.0
551,110.0,186.0,1.0
552,632.0,84.0,1.0
553,777.0,77.0,0.0
554,472.0,89.0,0.0
555,828.0,48.0,0.0
556,5.0,12.0,1.0
557,668.0,302.0,0.0
558,199.0,15.0,1.0
559,154.0,53.0,0.0
560,5.0,10.0,1.0
561,165.0,428.0,0.0
562,503.0,113.0,0.0
563,181.0,0.0,1.0
564,738.0,262.0,0.0
565,0.0,43.0,1.0
566,136.0,60.0,0.0
567,720.0,48.0,0.0
568,59.0,22.0,1.0
569,344.0,97.0,1.0
570,65.0,50.0,1.0
571,554.0,0.0,0.0
572,879.0,316.0,0.0
573,630.0,60.0,0.0
574,572.0,251.0,0.0
575,10.0,23.0,1.0
576,5.0,13.0,1.0
577,470.0,37.0,0.0
578,126.0,443.0,0.0
579,766.0,261.0,0.0
580,608.0,37.0,0.0
581,429.0,222.0,0.0
582,651.0,312.0,0.0
583,608.0,267.0,0.0
584,203.0,13.0,1.0
585,781.0,55.0,1.0
586,888.0,153.0,0.0
587,7.0,59.0,1.0
588,513.0,82.0,1.0
589,700.0,30.0,1.0
590,751.0,78.0,1.0
591,102.0,22.0,1.0
592,259.0,178.0,1.0
593,305.0,421.0,0.0
594,140.0,126.0,1.0
595,775.0,182.0,0.0
596,59.0,8.0,1.0
597,412.0,0.0,1.0
598,810.0,449.0,0.0
599,117.0,418.0,0.0
600,740.0,172.0,0.0
601,374.0,35.0,1.0
602,376.0,331.0,0.0
603,516.0,339.0,0.0
604,8.0,84.0,0.0
605,304.0,104.0,1.0
606,492.0,34.0,1.0
607,802.0,41.0,0.0
608,696.0,149.0,0.0
609,306.0,280.0,0.0
610,82.0,211.0,1.0
611,259.0,284.0,1.0
612,6.0,250.0,1.0
613,394.0,0.0,1.0
614,375.0,83.0,1.0
615,175.0,362.0,0.0
616,24.0,299.0,1.0
617,791.0,61.0,1.0
618,435.0,337.0,1.0
619,32.0,345.0,0.0
620,544.0,362.0,0.0
621,444.0,54.0,1.0
622,62.0,53.0,1.0
623,148.0,65.0,1.0
624,269.0,124.0,0.0
625,208.0,415.0,1.0
626,210.0,62.0,1.0
627,50.0,264.0,0.0
628,773.0,106.0,1.0
629,6.0,61.0,1.0
630,438.0,152.0,0.0
631,172.0,78.0,1.0
632,34.0,321.0,0.0
633,670.0,92.0,0.0
634,292.0,185.0,0.0
635,864.0,177.0,0.0
636,224.0,77.0,1.0
637,182.0,55.0,0.0
638,504.0,191.0,1.0
639,448.0,1.0,1.0
640,754.0,8.0,1.0
641,420.0,314.0,0.0
642,38.0,210.0,1.0
643,12.0,11.0,1.0
644,46.0,331.0,0.0
645,833.0,442.0,0.0
646,12.0,158.0,1.0
647,449.0,403.0,0.0
648,121.0,115.0,1.0
649,252.0,255.0,0.0
650,48.0,124.0,1.0
651,572.0,70.0,0.0
652,132.0,0.0,1.0
653,23.0,345.0,0.0
654,222.0,31.0,1.0
655,20.0,122.0,0.0
656,741.0,27.0,1.0
657,717.0,207.0,0.0
658,178.0,301.0,0.0
659,796.0,17.0,1.0
660,362.0,272.0,0.0
661,258.0,98.0,0.0
662,798.0,257.0,0.0
663,568.0,35.0,1.0
664,162.0,1.0,1.0
665,67.0,54.0,0.0
666,23.0,16.0,1.0
667,768.0,71.0,0.0
668,717.0,167.0,0.0
669,17.0,72.0,1.0
670,280.0,237.0,0.0
671,215.0,34.0,1.0
672,478.0,123.0,1.0
673,658.0,2.0,0.0
674,225.0,9.0,1.0
675,41.0,132.0,1.0
676,8.0,367.0,1.0
677,749.0,244.0,0.0
678,124.0,133.0,0.0
679,4.0,61.0,1.0
680,13.0,75.0,1.0
681,50.0,150.0,1.0
682,236.0,0.0,1.0
683,485.0,391.0,0.0
684,8.0,324.0,1.0
685,677.0,42.0,0.0
686,17.0,39.0,1.0
687,240.0,137.0,0.0
688,70.0,143.0,0.0
689,7.0,170.0,1.0
690,17.0,386.0,0.0
691,248.0,262.0,0.0
692,351.0,15.0,1.0
693,759.0,171.0,1.0
694,804.0,238.0,0.0
695,578.0,392.0,0.0
696,395.0,343.0,0.0
697,80.0,29.0,1.0
698,783.0,393.0,0.0
699,149.0,340.0,0.0
700,140.0,225.0,0.0
701,400.0,2.0,1.0
702,301.0,187.0,0.0
703,261.0,326.0,0.0
704,378.0,124.0,0.0
705,15.0,424.0,0.0
706,91.0,220.0,1.0
707,238.0,119.0,0.0
708,119.0,122.0,0.0
709,789.0,200.0,0.0
710,105.0,220.0,0.0
711,799.0,118.0,0.0
712,114.0,369.0,0.0
713,813.0,99.0,0.0
714,9.0,83.0,1.0
715,506.0,242.0,1.0
716,21.0,131.0,0.0
717,710.0,443.0,0.0
718,614.0,8.0,1.0
719,73.0,66.0,1.0
720,496.0,299.0,0.0
721,333.0,352.0,0.0
722,639.0,11.0,0.0
723,5.0,46.0,1.0
724,562.0,259.0,0.0
725,36.0,27.0,1.0
726,138.0,38.0,0.0
727,2.0,12.0,1.0
728,379.0,2.0,1.0
729,669.0,395.0,0.0
730,301.0,289.0,0.0
731,662.0,306.0,1.0
732,1.0,87.0,1.0
733,786.0,169.0,0.0
734,391.0,42.0,0.0
735,10.0,248.0,0.0
736,186.0,39.0,0.0
737,167.0,223.0,0.0
738,21.0,216.0,1.0
739,555.0,188.0,0.0
740,32.0,43.0,1.0
741,73.0,6.0,1.0
742,686.0,40.0,1.0
743,27.0,218.0,1.0
744,175.0,121.0,0.0
745,391.0,410.0,0.0
746,435.0,25.0,1.0
747,343.0,75.0,0.0
748,502.0,269.0,0.0
749,52.0,69.0,0.0
750,207.0,324.0,0.0
751,459.0,2.0,1.0
752,368.0,319.0,0.0
753,712.0,7.0,1.0
754,37.0,19.0,1.0
755,173.0,0.0,1.0
756,861.0,27.0,0.0
757,634.0,400.0,0.0
758,814.0,440.0,1.0
759,40.0,280.0,0.0
760,2.0,10.0,1.0
761,398.0,7.0,1.0
762,400.0,3.0,1.0
763,3.0,260.0,0.0
764,869.0,159.0,0.0
765,238.0,171.0,1.0
766,130.0,149.0,0.0
767,479.0,293.0,0.0
768,63.0,11.0,1.0
769,765.0,241.0,0.0
770,374.0,409.0,0.0
771,307.0,61.0,1.0
772,523.0,19.0,1.0
773,713.0,232.0,0.0
774,638.0,400.0,0.0
775,172.0,86.0,0.0
776,175.0,190.0,0.0
777,10.0,378.0,0.0
778,3.0,144.0,1.0
779,829.0,428.0,0.0
780,13.0,190.0,0.0
781,402.0,2.0,1.0
782,44.0,357.0,1.0
783,886.0,439.0,0.0
784,380.0,388.0,0.0
785,608.0,36.0,1.0
786,52.0,22.0,1.0
787,707.0,235.0,0.0
788,567.0,118.0,1.0
789,262.0,186.0,0.0
790,862.0,123.0,0.0
791,95.0,32.0,0.0
792,422.0,298.0,0.0
793,446.0,333.0,0.0
794,55.0,135.0,1.0
795,41.0,162.0,1.0
796,439.0,67.0,1.0
797,131.0,67.0,0.0
798,835.0,40.0,0.0
799,516.0,385.0,0.0
800,181.0,11.0,0.0
801,265.0,40.0,1.0
802,29.0,37.0,0.0
803,72.0,436.0,1.0
804,2.0,43.0,1.0
805,573.0,310.0,0.0
806,2.0,19.0,1.0
807,527.0,113.0,0.0
808,405.0,14.0,1.0
809,385.0,1.0,1.0
810,63.0,241.0,1.0
811,757.0,176.0,0.0
812,373.0,134.0,0.0
813,74.0,12.0,1.0
814,152.0,111.0,0.0
815,591.0,428.0,0.0
816,13.0,160.0,1.0
817,868.0,232.0,0.0
818,272.0,26.0,1.0
819,870.0,158.0,0.0
820,8.0,228.0,1.0
821,11.0,128.0,1.0
822,1.0,77.0,1.0
823,76.0,129.0,1.0
824,422.0,208.0,0.0
825,271.0,3.0,1.0
826,651.0,433.0,0.0
827,109.0,81.0,1.0
828,420.0,433.0,0.0
829,89.0,122.0,0.0
830,214.0,31.0,1.0
831,64.0,74.0,0.0
832,53.0,65.0,1.0
833,4.0,42.0,1.0
834,300.0,2.0,1.0
835,0.0,110.0,1.0
836,647.0,118.0,0.0
837,780.0,412.0,0.0
838,318.0,24.0,0.0
839,47.0,180.0,1.0
840,721.0,222.0,0.0
841,468.0,2.0,1.0
842,426.0,295.0,1.0
843,366.0,394.0,1.0
844,596.0,137.0,0.0
845,11.0,287.0,0.0
846,130.0,190.0,1.0
847,523.0,141.0,0.0
848,371.0,4.0,1.0
849,638.0,40.0,1.0
850,16.0,116.0,0.0
851,371.0,28.0,0.0
852,147.0,32.0,0.0
853,104.0,252.0,0.0
854,14.0,259.0,1.0
855,771.0,252.0,1.0
856,384.0,260.0,0.0
857,373.0,98.0,0.0
858,381.0,3.0,1.0
859,343.0,123.0,0.0
860,667.0,389.0,0.0
861,633.0,192.0,1.0
862,710.0,314.0,0.0
863,415.0,244.0,0.0
864,22.0,108.0,1.0
865,5.0,89.0,1.0
866,78.0,10.0,1.0
867,656.0,224.0,1.0
868,184.0,242.0,1.0
869,734.0,93.0,1.0
870,5.0,63.0,1.0
871,737.0,384.0,0.0
872,842.0,35.0,1.0
873,478.0,296.0,0.0
874,312.0,6.0,1.0
875,464.0,0.0,1.0
876,847.0,84.0,1.0
877,78.0,245.0,0.0
878,852.0,189.0,0.0
879,317.0,17.0,1.0
880,204.0,6.0,1.0
881,6.0,33.0,1.0
882,555.0,42.0,0.0
883,705.0,156.0,0.0
884,683.0,86.0,0.0
885,174.0,421.0,0.0
886,332.0,356.0,0.0
887,617.0,14.0,1.0
888,609.0,153.0,0.0
889,221.0,138.0,0.0
890,663.0,141.0,1.0
891,420.0,103.0,0.0
892,463.0,246.0,0.0
893,31.0,122.0,1.0
894,437.0,318.0,0.0
895,588.0,347.0,0.0
896,234.0,28.0,1.0
897,81.0,22.0,1.0
898,301.0,63.0,1.0
899,645.0,235.0,0.0
900,231.0,57.0,1.0
901,257.0,60.0,1.0
902,25.0,1.0,0.0
903,188.0,273.0,0.0
904,65.0,178.0,1.0
905,52.0,32.0,1.0
906,320.0,2.0,1.0
907,35.0,121.0,1.0
908,282.0,303.0,0.0
909,30.0,56.0,1.0
910,364.0,375.0,0.0
911,278.0,20.0,1.0
912,31.0,126.0,1.0
913,565.0,24.0,1.0
914,13.0,421.0,1.0
915,149.0,229.0,0.0
916,674.0,107.0,0.0
917,263.0,29.0,1.0
918,3.0,43.0,1.0
919,254.0,134.0,0.0
920,59.0,20.0,1.0
921,136.0,12.0,1.0
922,44.0,25.0,1.0
923,569.0,289.0,0.0
924,95.0,337.0,0.0
925,94.0,57.0,1.0
926,552.0,59.0,0.0
927,14.0,58.0,1.0
928,64.0,18.0,1.0
929,0.0,10.0,1.0
930,389.0,290.0,0.0
931,155.0,39.0,0.0
932,884.0,89.0,0.0
933,67.0,46.0,0.0
934,0.0,2.0,1.0
935,465.0,0.0,0.0
936,218.0,150.0,1.0
937,21.0,299.0,0.0
938,9.0,39.0,1.0
939,255.0,231.0,1.0
940,147.0,338.0,0.0
941,573.0,240.0,0.0
942,694.0,146.0,1.0
943,503.0,120.0,0.0
944,57.0,67.0,1.0
945,650.0,27.0,0.0
946,93.0,138.0,0.0
947,703.0,201.0,0.0
948,344.0,30.0,1.0
949,10.0,172.0,1.0
950,65.0,91.0,0.0
951,403.0,135.0,0.0
952,389.0,259.0,0.0
953,48.0,165.0,1.0
954,7.0,12.0,1.0
955,1.0,154.0,1.0
956,16.0,124.0,1.0
957,1.0,51.0,1.0
958,363.0,311.0,0.0
959,49.0,205.0,0.0
960,2.0,91.0,1.0
961,640.0,221.0,0.0
962,1.0,189.0,1.0
963,792.0,266.0,0.0
964,770.0,440.0,0.0
965,308.0,107.0,0.0
966,11.0,17.0,1.0
967,473.0,295.0,0.0
968,471.0,366.0,0.0
969,682.0,446.0,0.0
970,617.0,300.0,0.0
971,285.0,9.0,1.0
972,555.0,263.0,0.0
973,152.0,178.0,1.0
974,295.0,0.0,1.0
975,99.0,143.0,1.0
976,431.0,3.0,1.0
977,649.0,294.0,1.0
978,108.0,44.0,1.0
979,25.0,202.0,1.0
980,454.0,285.0,0.0
981,347.0,320.0,0.0
982,50.0,34.0,1.0
983,2.0,111.0,1.0
984,343.0,323.0,1.0
985,756.0,13.0,0.0
986,407.0,36.0,0.0
987,430.0,307.0,0.0
988,299.0,370.0,0.0
989,770.0,219.0,0.0
990,6.0,64.0,1.0
991,523.0,101.0,0.0
992,0.0,159.0,1.0
993,104.0,244.0,0.0
994,734.0,349.0,0.0
995,186.0,78.0,1.0
996,152.0,419.0,0.0
997,59.0,153.0,1.0
998,163.0,9.0,1.0
