,0,1,2
100,887.0,38.0,1.0
101,1.0,56.0,1.0
102,562.0,340.0,0.0
103,29.0,102.0,1.0
104,818.0,431.0,1.0
105,711.0,405.0,0.0
106,881.0,408.0,0.0
107,27.0,40.0,1.0
108,628.0,353.0,0.0
109,882.0,34.0,0.0
110,701.0,94.0,1.0
111,518.0,393.0,0.0
112,67.0,395.0,0.0
113,15.0,59.0,1.0
114,826.0,298.0,1.0
115,144.0,298.0,0.0
116,546.0,146.0,0.0
117,5.0,13.0,1.0
118,539.0,395.0,0.0
119,373.0,98.0,0.0
120,228.0,29.0,1.0
121,557.0,88.0,0.0
122,879.0,350.0,0.0
123,735.0,245.0,0.0
124,345.0,4.0,1.0
125,812.0,0.0,1.0
126,423.0,2.0,1.0
127,678.0,438.0,0.0
128,438.0,12.0,0.0
129,1.0,423.0,0.0
130,377.0,371.0,0.0
131,330.0,50.0,0.0
132,675.0,213.0,0.0
133,598.0,393.0,0.0
134,618.0,1.0,1.0
135,506.0,75.0,0.0
136,284.0,80.0,1.0
137,139.0,13.0,1.0
138,218.0,150.0,1.0
139,161.0,250.0,0.0
140,23.0,284.0,0.0
141,183.0,100.0,1.0
142,323.0,181.0,1.0
143,5.0,70.0,1.0
144,637.0,263.0,1.0
145,788.0,128.0,0.0
146,197.0,1.0,1.0
147,290.0,311.0,0.0
148,39.0,370.0,1.0
149,593.0,270.0,1.0
150,157.0,126.0,1.0
151,237.0,107.0,1.0
152,362.0,272.0,0.0
153,710.0,278.0,0.0
154,678.0,176.0,0.0
155,65.0,24.0,0.0
156,339.0,6.0,1.0
157,382.0,397.0,0.0
158,703.0,11.0,0.0
159,538.0,17.0,1.0
160,3.0,91.0,1.0
161,843.0,126.0,0.0
162,11.0,13.0,1.0
163,9.0,5.0,1.0
164,107.0,87.0,0.0
165,441.0,215.0,0.0
166,500.0,151.0,0.0
167,8.0,449.0,1.0
168,379.0,323.0,0.0
169,6.0,3.0,1.0
170,757.0,176.0,0.0
171,44.0,323.0,0.0
172,415.0,244.0,0.0
173,48.0,165.0,1.0
174,643.0,192.0,0.0
175,490.0,194.0,0.0
176,268.0,7.0,1.0
177,867.0,183.0,1.0
178,551.0,70.0,0.0
179,317.0,328.0,0.0
180,512.0,258.0,0.0
181,21.0,138.0,1.0
182,394.0,1.0,1.0
183,859.0,40.0,0.0
184,749.0,244.0,0.0
185,650.0,177.0,0.0
186,17.0,16.0,1.0
187,164.0,187.0,0.0
188,285.0,48.0,0.0
189,364.0,177.0,0.0
190,586.0,17.0,1.0
191,8.0,39.0,0.0
192,837.0,352.0,0.0
193,761.0,369.0,0.0
194,184.0,17.0,0.0
195,1.0,109.0,1.0
196,642.0,98.0,0.0
197,577.0,11.0,1.0
198,375.0,23.0,1.0
199,236.0,416.0,0.0
200,13.0,185.0,1.0
201,244.0,387.0,0.0
202,250.0,172.0,0.0
203,4.0,56.0,1.0
204,630.0,60.0,0.0
205,117.0,119.0,0.0
206,523.0,101.0,0.0
207,161.0,7.0,1.0
208,471.0,185.0,0.0
209,711.0,110.0,0.0
210,639.0,11.0,0.0
211,332.0,29.0,0.0
212,766.0,226.0,0.0
213,495.0,106.0,0.0
214,880.0,226.0,0.0
215,463.0,246.0,0.0
216,572.0,70.0,0.0
217,514.0,67.0,1.0
218,127.0,105.0,1.0
219,291.0,444.0,0.0
220,157.0,60.0,1.0
221,6.0,198.0,1.0
222,301.0,124.0,1.0
223,670.0,134.0,1.0
224,305.0,188.0,0.0
225,1.0,2.0,1.0
226,167.0,263.0,0.0
227,410.0,302.0,0.0
228,449.0,403.0,0.0
229,656.0,212.0,0.0
230,382.0,212.0,0.0
231,8.0,390.0,0.0
232,222.0,157.0,0.0
233,427.0,143.0,0.0
234,9.0,186.0,1.0
235,1.0,24.0,1.0
236,117.0,137.0,0.0
237,74.0,8.0,1.0
238,425.0,57.0,0.0
239,874.0,223.0,0.0
240,373.0,134.0,0.0
241,126.0,101.0,1.0
242,10.0,16.0,1.0
243,890.0,437.0,0.0
244,5.0,113.0,1.0
245,419.0,11.0,1.0
246,647.0,382.0,0.0
247,11.0,108.0,1.0
248,10.0,23.0,1.0
249,275.0,210.0,0.0
250,112.0,7.0,1.0
251,294.0,251.0,0.0
252,666.0,50.0,0.0
253,112.0,45.0,1.0
254,36.0,245.0,1.0
255,720.0,330.0,0.0
256,28.0,8.0,1.0
257,531.0,380.0,0.0
258,61.0,255.0,1.0
259,254.0,134.0,0.0
260,642.0,235.0,0.0
261,96.0,40.0,1.0
262,251.0,234.0,0.0
263,109.0,4.0,1.0
264,104.0,244.0,0.0
265,367.0,1.0,1.0
266,666.0,79.0,1.0
267,77.0,85.0,1.0
268,0.0,119.0,1.0
269,503.0,120.0,0.0
270,5.0,144.0,1.0
271,108.0,9.0,1.0
272,610.0,188.0,0.0
273,499.0,409.0,0.0
274,810.0,159.0,0.0
275,870.0,230.0,0.0
276,10.0,314.0,1.0
277,309.0,227.0,0.0
278,481.0,309.0,0.0
279,809.0,44.0,0.0
280,0.0,91.0,1.0
281,453.0,306.0,0.0
282,524.0,118.0,0.0
283,565.0,24.0,1.0
284,325.0,273.0,0.0
285,110.0,10.0,1.0
286,395.0,343.0,0.0
287,16.0,53.0,0.0
288,161.0,73.0,1.0
289,397.0,2.0,1.0
290,11.0,81.0,1.0
291,299.0,2.0,1.0
292,139.0,166.0,0.0
293,59.0,32.0,1.0
294,32.0,218.0,1.0
295,150.0,28.0,1.0
296,274.0,11.0,1.0
297,330.0,177.0,1.0
298,12.0,32.0,1.0
299,349.0,293.0,0.0
300,508.0,100.0,1.0
301,2.0,170.0,1.0
302,218.0,317.0,0.0
303,66.0,4.0,1.0
304,50.0,34.0,1.0
305,527.0,147.0,0.0
306,665.0,10.0,0.0
307,62.0,49.0,0.0
308,91.0,149.0,1.0
309,7.0,184.0,0.0
310,22.0,4.0,1.0
311,76.0,76.0,0.0
312,603.0,98.0,0.0
313,700.0,278.0,0.0
314,421.0,130.0,0.0
315,338.0,275.0,0.0
316,525.0,10.0,1.0
317,65.0,50.0,1.0
318,179.0,348.0,1.0
319,50.0,150.0,1.0
320,206.0,62.0,1.0
321,51.0,157.0,1.0
322,23.0,39.0,1.0
323,44.0,25.0,1.0
324,813.0,112.0,0.0
325,168.0,283.0,1.0
326,6.0,78.0,1.0
327,309.0,9.0,1.0
328,793.0,30.0,0.0
329,241.0,11.0,1.0
330,266.0,1.0,1.0
331,288.0,271.0,0.0
332,289.0,148.0,0.0
333,169.0,85.0,0.0
334,752.0,406.0,0.0
335,523.0,115.0,0.0
336,332.0,356.0,0.0
337,779.0,47.0,1.0
338,323.0,287.0,1.0
339,101.0,227.0,0.0
340,184.0,242.0,1.0
341,471.0,3.0,1.0
342,0.0,189.0,1.0
343,498.0,99.0,0.0
344,809.0,195.0,0.0
345,890.0,321.0,0.0
346,600.0,177.0,0.0
347,780.0,106.0,1.0
348,835.0,74.0,1.0
349,407.0,398.0,0.0
350,44.0,357.0,1.0
351,5.0,25.0,1.0
352,193.0,84.0,1.0
353,265.0,99.0,1.0
354,389.0,10.0,0.0
355,426.0,397.0,0.0
356,150.0,213.0,0.0
357,762.0,447.0,0.0
358,274.0,269.0,0.0
359,11.0,16.0,1.0
360,185.0,46.0,1.0
361,246.0,38.0,1.0
362,404.0,434.0,0.0
363,164.0,35.0,1.0
364,429.0,360.0,0.0
365,627.0,71.0,0.0
366,345.0,117.0,0.0
367,408.0,373.0,0.0
368,875.0,88.0,0.0
369,586.0,398.0,0.0
370,262.0,290.0,0.0
371,105.0,86.0,1.0
372,61.0,6.0,1.0
373,501.0,103.0,1.0
374,708.0,152.0,1.0
375,55.0,34.0,1.0
376,156.0,20.0,1.0
377,422.0,298.0,0.0
378,99.0,65.0,1.0
379,340.0,50.0,1.0
380,649.0,247.0,0.0
381,629.0,263.0,0.0
382,292.0,3.0,1.0
383,415.0,367.0,0.0
384,281.0,91.0,0.0
385,24.0,195.0,1.0
386,667.0,389.0,0.0
387,13.0,421.0,1.0
388,59.0,22.0,1.0
389,334.0,140.0,1.0
390,225.0,9.0,1.0
391,451.0,341.0,0.0
392,24.0,193.0,1.0
393,4.0,112.0,1.0
394,176.0,52.0,1.0
395,875.0,38.0,0.0
396,859.0,90.0,1.0
397,445.0,164.0,1.0
398,103.0,71.0,1.0
399,749.0,322.0,0.0
400,176.0,102.0,1.0
401,62.0,141.0,0.0
402,80.0,21.0,1.0
403,84.0,132.0,1.0
404,22.0,164.0,0.0
405,642.0,219.0,0.0
406,566.0,236.0,0.0
407,61.0,97.0,1.0
408,139.0,10.0,1.0
409,376.0,222.0,0.0
410,174.0,307.0,0.0
411,340.0,429.0,0.0
412,33.0,5.0,1.0
413,2.0,64.0,1.0
414,304.0,0.0,1.0
415,131.0,353.0,0.0
416,19.0,16.0,1.0
417,16.0,269.0,1.0
418,107.0,10.0,0.0
419,171.0,24.0,1.0
420,269.0,48.0,0.0
421,154.0,332.0,1.0
422,278.0,8.0,1.0
423,75.0,229.0,1.0
424,191.0,448.0,0.0
425,863.0,187.0,0.0
426,489.0,30.0,1.0
427,291.0,136.0,1.0
428,754.0,26.0,0.0
429,319.0,30.0,1.0
430,889.0,5.0,1.0
431,282.0,3.0,1.0
432,513.0,253.0,0.0
433,1.0,160.0,1.0
434,201.0,52.0,1.0
435,167.0,255.0,0.0
436,602.0,155.0,0.0
437,617.0,340.0,0.0
438,608.0,37.0,0.0
439,6.0,160.0,1.0
440,36.0,5.0,1.0
441,409.0,6.0,1.0
442,165.0,428.0,0.0
443,615.0,211.0,0.0
444,93.0,169.0,1.0
445,22.0,10.0,1.0
446,215.0,4.0,1.0
447,650.0,27.0,0.0
448,334.0,41.0,1.0
449,280.0,237.0,0.0
450,118.0,0.0,1.0
451,685.0,292.0,0.0
452,711.0,155.0,0.0
453,15.0,12.0,1.0
454,591.0,428.0,0.0
455,760.0,237.0,1.0
456,7.0,111.0,1.0
457,464.0,1.0,1.0
458,818.0,257.0,0.0
459,260.0,302.0,0.0
460,74.0,190.0,0.0
461,877.0,383.0,0.0
462,351.0,17.0,1.0
463,750.0,135.0,0.0
464,19.0,384.0,0.0
465,288.0,296.0,0.0
466,1.0,114.0,1.0
467,194.0,95.0,0.0
468,381.0,148.0,0.0
469,337.0,1.0,1.0
470,369.0,76.0,1.0
471,53.0,305.0,1.0
472,280.0,53.0,1.0
473,3.0,110.0,1.0
474,12.0,11.0,1.0
475,4.0,69.0,1.0
476,68.0,97.0,0.0
477,55.0,5.0,1.0
478,31.0,14.0,0.0
479,68.0,1.0,1.0
480,162.0,38.0,1.0
481,216.0,349.0,0.0
482,672.0,159.0,0.0
483,392.0,113.0,0.0
484,687.0,224.0,0.0
485,690.0,44.0,1.0
486,494.0,42.0,1.0
487,496.0,106.0,1.0
488,411.0,37.0,1.0
489,144.0,21.0,1.0
490,8.0,301.0,1.0
491,370.0,42.0,1.0
492,536.0,258.0,1.0
493,848.0,36.0,0.0
494,785.0,56.0,0.0
495,5.0,156.0,1.0
496,450.0,151.0,1.0
497,186.0,78.0,1.0
498,194.0,52.0,1.0
499,57.0,118.0,1.0
500,64.0,0.0,1.0
501,378.0,192.0,0.0
502,269.0,198.0,0.0
503,847.0,107.0,0.0
504,522.0,394.0,0.0
505,175.0,190.0,0.0
506,82.0,53.0,1.0
507,400.0,17.0,0.0
508,822.0,169.0,0.0
509,2.0,114.0,1.0
510,502.0,239.0,0.0
511,595.0,405.0,0.0
512,60.0,109.0,1.0
513,61.0,66.0,1.0
514,160.0,48.0,1.0
515,248.0,54.0,0.0
516,246.0,408.0,0.0
517,129.0,2.0,1.0
518,1.0,27.0,1.0
519,258.0,133.0,0.0
520,32.0,43.0,1.0
521,16.0,243.0,1.0
522,811.0,5.0,1.0
523,95.0,32.0,0.0
524,636.0,340.0,0.0
525,52.0,8.0,1.0
526,136.0,60.0,0.0
527,0.0,10.0,1.0
528,214.0,44.0,1.0
529,139.0,16.0,1.0
530,9.0,88.0,1.0
531,600.0,176.0,0.0
532,619.0,131.0,1.0
533,49.0,129.0,1.0
534,752.0,363.0,0.0
535,781.0,55.0,1.0
536,393.0,40.0,1.0
537,50.0,190.0,0.0
538,0.0,154.0,1.0
539,39.0,315.0,1.0
540,130.0,452.0,1.0
541,1.0,19.0,1.0
542,477.0,195.0,0.0
543,71.0,7.0,1.0
544,155.0,354.0,0.0
545,869.0,159.0,0.0
546,215.0,34.0,1.0
547,327.0,98.0,1.0
548,138.0,397.0,0.0
549,807.0,308.0,0.0
550,74.0,22.0,1.0
551,40.0,167.0,0.0
552,390.0,47.0,0.0
553,131.0,67.0,0.0
554,200.0,2.0,1.0
555,234.0,372.0,0.0
556,869.0,224.0,0.0
557,27.0,99.0,1.0
558,719.0,397.0,0.0
559,107.0,173.0,0.0
560,11.0,383.0,1.0
561,480.0,99.0,1.0
562,783.0,23.0,0.0
563,558.0,111.0,0.0
564,700.0,44.0,0.0
565,858.0,299.0,0.0
566,306.0,29.0,1.0
567,53.0,65.0,1.0
568,265.0,184.0,1.0
569,620.0,233.0,0.0
570,620.0,35.0,0.0
571,5.0,77.0,1.0
572,52.0,59.0,1.0
573,583.0,1.0,1.0
574,296.0,31.0,1.0
575,149.0,9.0,1.0
576,120.0,332.0,0.0
577,3.0,24.0,1.0
578,676.0,24.0,0.0
579,196.0,167.0,0.0
580,377.0,359.0,0.0
581,686.0,225.0,0.0
582,162.0,36.0,1.0
583,298.0,157.0,0.0
584,8.0,316.0,1.0
585,137.0,7.0,1.0
586,7.0,63.0,1.0
587,542.0,280.0,0.0
588,692.0,131.0,0.0
589,22.0,139.0,1.0
590,732.0,97.0,1.0
591,172.0,238.0,0.0
592,243.0,191.0,1.0
593,262.0,422.0,0.0
594,236.0,73.0,0.0
595,51.0,442.0,0.0
596,26.0,5.0,1.0
597,526.0,374.0,0.0
598,419.0,201.0,0.0
599,78.0,10.0,1.0
600,35.0,216.0,0.0
601,448.0,1.0,1.0
602,553.0,30.0,1.0
603,120.0,196.0,1.0
604,13.0,51.0,1.0
605,472.0,55.0,0.0
606,274.0,15.0,1.0
607,390.0,200.0,1.0
608,45.0,66.0,0.0
609,872.0,355.0,1.0
610,439.0,67.0,1.0
611,109.0,81.0,1.0
612,38.0,20.0,0.0
613,579.0,95.0,0.0
614,18.0,145.0,1.0
615,314.0,209.0,0.0
616,279.0,80.0,0.0
617,336.0,2.0,1.0
618,804.0,141.0,1.0
619,6.0,182.0,1.0
620,288.0,115.0,0.0
621,16.0,124.0,1.0
622,254.0,397.0,0.0
623,441.0,22.0,0.0
624,314.0,51.0,0.0
625,813.0,99.0,0.0
626,833.0,326.0,0.0
627,344.0,97.0,1.0
628,1.0,63.0,1.0
629,186.0,39.0,0.0
630,477.0,2.0,1.0
631,636.0,276.0,0.0
632,0.0,46.0,1.0
633,289.0,396.0,0.0
634,373.0,107.0,1.0
635,780.0,412.0,0.0
636,87.0,132.0,1.0
637,537.0,307.0,0.0
638,681.0,74.0,0.0
639,2.0,24.0,1.0
640,0.0,159.0,1.0
641,741.0,27.0,1.0
642,17.0,127.0,1.0
643,888.0,97.0,0.0
644,585.0,268.0,0.0
645,27.0,196.0,0.0
646,88.0,323.0,0.0
647,3.0,197.0,1.0
648,235.0,18.0,1.0
649,344.0,129.0,0.0
650,668.0,103.0,1.0
651,174.0,421.0,0.0
652,364.0,375.0,0.0
653,272.0,322.0,0.0
654,303.0,130.0,1.0
655,198.0,330.0,1.0
656,497.0,151.0,1.0
657,0.0,120.0,1.0
658,127.0,0.0,1.0
659,410.0,291.0,0.0
660,93.0,138.0,0.0
661,34.0,145.0,1.0
662,884.0,349.0,0.0
663,40.0,151.0,0.0
664,180.0,98.0,0.0
665,149.0,337.0,0.0
666,120.0,335.0,0.0
667,56.0,25.0,1.0
668,63.0,241.0,1.0
669,258.0,23.0,0.0
670,235.0,207.0,1.0
671,637.0,257.0,0.0
672,145.0,148.0,0.0
673,886.0,143.0,0.0
674,116.0,322.0,0.0
675,248.0,82.0,1.0
676,630.0,308.0,0.0
677,16.0,143.0,1.0
678,333.0,237.0,0.0
679,5.0,12.0,1.0
680,481.0,370.0,0.0
681,321.0,26.0,1.0
682,393.0,184.0,1.0
683,414.0,102.0,1.0
684,468.0,294.0,0.0
685,257.0,433.0,0.0
686,74.0,20.0,1.0
687,259.0,178.0,1.0
688,12.0,16.0,1.0
689,774.0,389.0,0.0
690,31.0,218.0,1.0
691,666.0,255.0,0.0
692,507.0,327.0,0.0
693,291.0,143.0,1.0
694,584.0,3.0,0.0
695,268.0,399.0,0.0
696,73.0,178.0,0.0
697,95.0,337.0,0.0
698,101.0,249.0,0.0
699,31.0,330.0,0.0
700,86.0,54.0,1.0
701,403.0,135.0,0.0
702,18.0,268.0,0.0
703,4.0,75.0,1.0
704,504.0,47.0,0.0
705,65.0,91.0,0.0
706,110.0,16.0,1.0
707,404.0,36.0,1.0
708,305.0,421.0,0.0
709,84.0,212.0,0.0
710,564.0,4.0,1.0
711,0.0,270.0,1.0
712,2.0,43.0,1.0
713,348.0,3.0,0.0
714,292.0,185.0,0.0
715,800.0,27.0,1.0
716,513.0,111.0,0.0
717,661.0,414.0,0.0
718,88.0,67.0,1.0
719,615.0,278.0,0.0
720,762.0,44.0,1.0
721,105.0,71.0,1.0
722,870.0,338.0,0.0
723,823.0,236.0,0.0
724,808.0,50.0,1.0
725,575.0,329.0,0.0
726,491.0,453.0,0.0
727,105.0,166.0,1.0
728,3.0,59.0,1.0
729,620.0,420.0,0.0
730,644.0,14.0,1.0
731,191.0,315.0,1.0
732,636.0,172.0,0.0
733,233.0,3.0,1.0
734,699.0,130.0,0.0
735,262.0,423.0,0.0
736,529.0,290.0,0.0
737,382.0,1.0,1.0
738,109.0,129.0,1.0
739,96.0,314.0,0.0
740,577.0,220.0,0.0
741,25.0,11.0,1.0
742,601.0,445.0,0.0
743,0.0,64.0,1.0
744,179.0,390.0,1.0
745,770.0,142.0,0.0
746,418.0,1.0,1.0
747,12.0,58.0,1.0
748,776.0,420.0,0.0
749,175.0,3.0,1.0
750,52.0,20.0,1.0
751,659.0,88.0,0.0
752,703.0,362.0,0.0
753,554.0,290.0,0.0
754,0.0,33.0,1.0
755,14.0,21.0,0.0
756,370.0,10.0,0.0
757,98.0,426.0,1.0
758,507.0,338.0,0.0
759,186.0,183.0,1.0
760,175.0,148.0,0.0
761,97.0,137.0,1.0
762,52.0,310.0,1.0
763,319.0,93.0,0.0
764,222.0,0.0,1.0
765,60.0,397.0,0.0
766,783.0,393.0,0.0
767,266.0,14.0,0.0
768,654.0,405.0,0.0
769,40.0,338.0,1.0
770,226.0,100.0,1.0
771,315.0,375.0,0.0
772,688.0,70.0,0.0
773,317.0,10.0,1.0
774,148.0,26.0,1.0
775,713.0,232.0,0.0
776,155.0,64.0,1.0
777,306.0,227.0,0.0
778,349.0,201.0,1.0
779,716.0,39.0,0.0
780,123.0,30.0,1.0
781,170.0,18.0,0.0
782,230.0,36.0,0.0
783,2.0,8.0,1.0
784,307.0,61.0,1.0
785,296.0,412.0,1.0
786,28.0,7.0,1.0
787,167.0,163.0,0.0
788,734.0,93.0,1.0
789,332.0,187.0,0.0
790,117.0,233.0,1.0
791,76.0,52.0,0.0
792,305.0,320.0,0.0
793,25.0,239.0,1.0
794,126.0,443.0,0.0
795,239.0,3.0,1.0
796,674.0,211.0,0.0
797,208.0,12.0,0.0
798,9.0,108.0,1.0
799,321.0,303.0,0.0
800,259.0,164.0,0.0
801,665.0,174.0,1.0
802,21.0,15.0,1.0
803,95.0,36.0,1.0
804,530.0,161.0,0.0
805,53.0,364.0,0.0
806,560.0,421.0,0.0
807,529.0,26.0,0.0
808,181.0,89.0,1.0
809,267.0,48.0,1.0
810,721.0,33.0,1.0
811,476.0,446.0,0.0
812,726.0,156.0,0.0
813,66.0,167.0,0.0
814,156.0,32.0,1.0
815,580.0,447.0,1.0
816,22.0,270.0,0.0
817,279.0,159.0,1.0
818,799.0,339.0,0.0
819,53.0,280.0,0.0
820,379.0,6.0,1.0
821,755.0,231.0,0.0
822,2.0,91.0,1.0
823,6.0,450.0,1.0
824,300.0,3.0,1.0
825,723.0,124.0,1.0
826,717.0,345.0,0.0
827,789.0,200.0,0.0
828,222.0,31.0,1.0
829,225.0,2.0,1.0
830,412.0,31.0,1.0
831,844.0,161.0,0.0
832,53.0,243.0,1.0
833,268.0,82.0,1.0
834,407.0,17.0,1.0
835,121.0,88.0,1.0
836,23.0,53.0,1.0
837,177.0,350.0,0.0
838,108.0,2.0,1.0
839,268.0,35.0,1.0
840,8.0,221.0,1.0
841,42.0,37.0,1.0
842,295.0,369.0,0.0
843,95.0,161.0,1.0
844,11.0,139.0,1.0
845,41.0,167.0,1.0
846,164.0,334.0,0.0
847,652.0,11.0,0.0
848,480.0,138.0,0.0
849,432.0,189.0,0.0
850,273.0,18.0,1.0
851,659.0,107.0,1.0
852,473.0,166.0,0.0
853,0.0,176.0,1.0
854,2.0,13.0,1.0
855,69.0,64.0,1.0
856,391.0,30.0,0.0
857,12.0,4.0,1.0
858,187.0,3.0,1.0
859,674.0,337.0,0.0
860,499.0,50.0,0.0
861,7.0,12.0,1.0
862,506.0,409.0,1.0
863,1.0,246.0,1.0
864,882.0,90.0,1.0
865,697.0,250.0,0.0
866,454.0,69.0,0.0
867,265.0,317.0,0.0
868,5.0,32.0,1.0
869,619.0,313.0,0.0
870,62.0,445.0,0.0
871,70.0,143.0,0.0
872,440.0,175.0,0.0
873,103.0,79.0,1.0
874,358.0,1.0,1.0
875,878.0,397.0,0.0
876,227.0,53.0,1.0
877,862.0,123.0,0.0
878,331.0,237.0,0.0
879,240.0,28.0,1.0
880,230.0,2.0,1.0
881,107.0,98.0,1.0
882,536.0,388.0,0.0
883,240.0,132.0,0.0
884,42.0,152.0,1.0
885,388.0,343.0,0.0
886,842.0,35.0,1.0
887,353.0,2.0,1.0
888,421.0,6.0,1.0
889,45.0,59.0,1.0
890,608.0,54.0,0.0
891,236.0,324.0,0.0
892,282.0,111.0,0.0
893,10.0,95.0,1.0
894,287.0,52.0,0.0
895,854.0,206.0,0.0
896,224.0,175.0,0.0
897,180.0,0.0,1.0
898,653.0,246.0,0.0
899,583.0,419.0,0.0
900,751.0,78.0,1.0
901,2.0,156.0,1.0
902,868.0,177.0,0.0
903,599.0,161.0,0.0
904,6.0,117.0,1.0
905,482.0,4.0,1.0
906,847.0,58.0,0.0
907,147.0,269.0,0.0
908,391.0,251.0,0.0
909,163.0,159.0,0.0
910,59.0,147.0,0.0
911,277.0,77.0,0.0
912,230.0,119.0,0.0
913,453.0,1.0,1.0
914,4.0,63.0,1.0
915,365.0,46.0,1.0
916,529.0,383.0,0.0
917,391.0,42.0,0.0
918,3.0,112.0,1.0
919,512.0,425.0,1.0
920,244.0,25.0,1.0
921,578.0,49.0,0.0
922,3.0,56.0,1.0
923,676.0,44.0,1.0
924,801.0,14.0,1.0
925,152.0,2.0,0.0
926,41.0,132.0,1.0
927,2.0,2.0,1.0
928,26.0,10.0,1.0
929,821.0,171.0,0.0
930,11.0,287.0,0.0
931,695.0,450.0,0.0
932,25.0,51.0,1.0
933,886.0,117.0,0.0
934,11.0,39.0,1.0
935,48.0,208.0,1.0
936,734.0,67.0,0.0
937,167.0,46.0,1.0
938,520.0,60.0,0.0
939,565.0,294.0,0.0
940,215.0,2.0,0.0
941,91.0,79.0,0.0
942,842.0,161.0,0.0
943,813.0,400.0,0.0
944,373.0,147.0,0.0
945,579.0,207.0,0.0
946,582.0,209.0,0.0
947,20.0,127.0,1.0
948,835.0,40.0,0.0
949,356.0,387.0,0.0
950,694.0,375.0,0.0
951,486.0,143.0,0.0
952,765.0,241.0,0.0
953,80.0,28.0,1.0
954,3.0,10.0,1.0
955,89.0,267.0,1.0
956,738.0,270.0,0.0
957,329.0,0.0,1.0
958,682.0,8.0,1.0
959,712.0,7.0,1.0
960,164.0,289.0,0.0
961,97.0,86.0,1.0
962,301.0,183.0,1.0
963,477.0,127.0,0.0
964,193.0,4.0,1.0
965,294.0,21.0,1.0
966,125.0,2.0,1.0
967,341.0,265.0,0.0
968,677.0,42.0,0.0
969,194.0,169.0,1.0
970,149.0,2.0,1.0
971,23.0,345.0,0.0
972,590.0,384.0,0.0
973,19.0,53.0,1.0
974,336.0,365.0,0.0
975,884.0,143.0,0.0
976,500.0,271.0,0.0
977,429.0,0.0,1.0
978,21.0,216.0,1.0
979,886.0,74.0,1.0
980,872.0,421.0,0.0
981,617.0,14.0,1.0
982,199.0,368.0,0.0
983,191.0,258.0,0.0
984,348.0,134.0,0.0
985,266.0,18.0,1.0
986,444.0,19.0,0.0
987,274.0,450.0,0.0
988,440.0,3.0,1.0
989,497.0,221.0,0.0
990,523.0,19.0,1.0
991,641.0,145.0,0.0
992,210.0,278.0,0.0
993,516.0,118.0,0.0
994,402.0,6.0,1.0
995,177.0,143.0,1.0
996,193.0,67.0,1.0
997,106.0,48.0,1.0
998,306.0,414.0,0.0
