,0,1,2
71,887.0,200.0,0.0
72,823.0,343.0,0.0
73,192.0,405.0,0.0
74,835.0,264.0,0.0
75,480.0,188.0,0.0
76,836.0,117.0,0.0
77,97.0,86.0,1.0
78,203.0,39.0,1.0
79,336.0,417.0,0.0
80,62.0,53.0,1.0
81,136.0,20.0,1.0
82,691.0,103.0,1.0
83,254.0,9.0,1.0
84,23.0,343.0,0.0
85,217.0,104.0,1.0
86,439.0,222.0,0.0
87,534.0,72.0,1.0
88,481.0,297.0,1.0
89,1.0,48.0,1.0
90,110.0,186.0,1.0
91,537.0,253.0,0.0
92,25.0,134.0,1.0
93,477.0,127.0,0.0
94,734.0,364.0,0.0
95,737.0,177.0,1.0
96,22.0,4.0,1.0
97,751.0,47.0,0.0
98,2.0,87.0,1.0
99,466.0,73.0,1.0
100,15.0,22.0,1.0
101,174.0,20.0,1.0
102,223.0,15.0,1.0
103,823.0,236.0,0.0
104,175.0,3.0,1.0
105,188.0,2.0,1.0
106,41.0,122.0,0.0
107,785.0,171.0,1.0
108,106.0,0.0,1.0
109,0.0,23.0,1.0
110,482.0,166.0,0.0
111,415.0,257.0,1.0
112,548.0,47.0,1.0
113,62.0,39.0,1.0
114,8.0,138.0,1.0
115,706.0,325.0,0.0
116,1.0,142.0,1.0
117,69.0,301.0,0.0
118,5.0,10.0,1.0
119,826.0,298.0,1.0
120,35.0,216.0,0.0
121,572.0,223.0,0.0
122,155.0,70.0,1.0
123,195.0,109.0,0.0
124,92.0,150.0,1.0
125,388.0,351.0,1.0
126,501.0,103.0,1.0
127,890.0,278.0,1.0
128,65.0,180.0,0.0
129,852.0,233.0,0.0
130,785.0,289.0,0.0
131,774.0,97.0,1.0
132,103.0,79.0,1.0
133,3.0,176.0,1.0
134,100.0,90.0,0.0
135,480.0,138.0,0.0
136,836.0,47.0,1.0
137,12.0,19.0,1.0
138,765.0,451.0,0.0
139,262.0,423.0,0.0
140,700.0,447.0,0.0
141,96.0,322.0,0.0
142,6.0,25.0,1.0
143,8.0,39.0,0.0
144,115.0,57.0,1.0
145,5.0,3.0,1.0
146,88.0,118.0,1.0
147,308.0,28.0,1.0
148,884.0,252.0,0.0
149,844.0,161.0,0.0
150,646.0,39.0,0.0
151,104.0,58.0,1.0
152,114.0,268.0,1.0
153,216.0,2.0,1.0
154,610.0,188.0,0.0
155,16.0,124.0,1.0
156,126.0,6.0,1.0
157,33.0,72.0,1.0
158,660.0,117.0,0.0
159,201.0,310.0,0.0
160,309.0,73.0,0.0
161,165.0,0.0,1.0
162,360.0,4.0,0.0
163,258.0,23.0,0.0
164,167.0,44.0,0.0
165,157.0,85.0,0.0
166,67.0,4.0,1.0
167,202.0,211.0,0.0
168,332.0,438.0,0.0
169,694.0,146.0,1.0
170,214.0,364.0,0.0
171,715.0,100.0,1.0
172,251.0,234.0,0.0
173,766.0,14.0,1.0
174,267.0,119.0,0.0
175,237.0,290.0,0.0
176,127.0,198.0,0.0
177,27.0,226.0,1.0
178,157.0,122.0,1.0
179,434.0,303.0,1.0
180,4.0,24.0,1.0
181,577.0,220.0,0.0
182,572.0,361.0,0.0
183,14.0,72.0,1.0
184,13.0,224.0,0.0
185,77.0,4.0,1.0
186,831.0,428.0,0.0
187,105.0,257.0,0.0
188,2.0,142.0,1.0
189,4.0,3.0,1.0
190,151.0,227.0,1.0
191,168.0,283.0,1.0
192,186.0,183.0,1.0
193,20.0,72.0,1.0
194,162.0,38.0,1.0
195,23.0,83.0,1.0
196,446.0,6.0,1.0
197,333.0,327.0,0.0
198,400.0,17.0,0.0
199,1.0,2.0,1.0
200,268.0,275.0,0.0
201,26.0,10.0,1.0
202,188.0,273.0,0.0
203,804.0,430.0,0.0
204,304.0,93.0,1.0
205,11.0,108.0,1.0
206,557.0,215.0,0.0
207,139.0,339.0,0.0
208,69.0,70.0,1.0
209,476.0,130.0,0.0
210,755.0,301.0,0.0
211,631.0,97.0,0.0
212,78.0,17.0,1.0
213,374.0,334.0,0.0
214,306.0,29.0,1.0
215,2.0,3.0,1.0
216,43.0,420.0,0.0
217,100.0,30.0,1.0
218,40.0,17.0,1.0
219,530.0,161.0,0.0
220,810.0,25.0,1.0
221,364.0,375.0,0.0
222,342.0,58.0,1.0
223,306.0,103.0,0.0
224,29.0,131.0,1.0
225,52.0,8.0,1.0
226,273.0,250.0,0.0
227,432.0,189.0,0.0
228,611.0,190.0,1.0
229,476.0,4.0,1.0
230,861.0,303.0,0.0
231,330.0,74.0,1.0
232,163.0,2.0,1.0
233,883.0,197.0,0.0
234,5.0,114.0,1.0
235,221.0,1.0,1.0
236,725.0,5.0,1.0
237,172.0,31.0,1.0
238,66.0,322.0,0.0
239,46.0,122.0,1.0
240,713.0,19.0,0.0
241,285.0,48.0,0.0
242,519.0,97.0,1.0
243,80.0,35.0,1.0
244,796.0,17.0,1.0
245,213.0,73.0,1.0
246,456.0,3.0,1.0
247,431.0,11.0,1.0
248,392.0,2.0,1.0
249,267.0,48.0,1.0
250,890.0,321.0,0.0
251,448.0,1.0,1.0
252,283.0,289.0,0.0
253,68.0,121.0,1.0
254,450.0,67.0,1.0
255,578.0,136.0,0.0
256,770.0,219.0,0.0
257,5.0,111.0,1.0
258,29.0,1.0,1.0
259,321.0,65.0,1.0
260,836.0,102.0,0.0
261,18.0,0.0,0.0
262,711.0,57.0,0.0
263,4.0,91.0,1.0
264,45.0,267.0,1.0
265,1.0,96.0,1.0
266,346.0,408.0,1.0
267,283.0,60.0,1.0
268,91.0,94.0,0.0
269,31.0,40.0,1.0
270,145.0,319.0,1.0
271,46.0,3.0,1.0
272,157.0,40.0,1.0
273,271.0,135.0,0.0
274,658.0,74.0,1.0
275,157.0,349.0,0.0
276,67.0,441.0,1.0
277,426.0,312.0,0.0
278,274.0,43.0,1.0
279,382.0,39.0,0.0
280,420.0,103.0,0.0
281,363.0,0.0,1.0
282,552.0,324.0,0.0
283,576.0,161.0,0.0
284,207.0,7.0,0.0
285,124.0,133.0,0.0
286,666.0,50.0,0.0
287,272.0,86.0,1.0
288,3.0,112.0,1.0
289,516.0,223.0,1.0
290,508.0,235.0,1.0
291,522.0,2.0,1.0
292,512.0,7.0,0.0
293,144.0,28.0,1.0
294,152.0,2.0,0.0
295,636.0,94.0,1.0
296,306.0,280.0,0.0
297,358.0,73.0,0.0
298,4.0,4.0,1.0
299,22.0,108.0,1.0
300,249.0,2.0,1.0
301,28.0,45.0,1.0
302,821.0,144.0,0.0
303,427.0,143.0,0.0
304,50.0,18.0,1.0
305,743.0,283.0,0.0
306,855.0,403.0,1.0
307,284.0,86.0,1.0
308,345.0,283.0,0.0
309,410.0,199.0,1.0
310,585.0,157.0,0.0
311,632.0,372.0,0.0
312,372.0,159.0,0.0
313,86.0,148.0,1.0
314,356.0,291.0,1.0
315,62.0,453.0,0.0
316,396.0,237.0,0.0
317,758.0,326.0,0.0
318,461.0,0.0,1.0
319,109.0,404.0,0.0
320,139.0,16.0,1.0
321,862.0,397.0,0.0
322,165.0,18.0,1.0
323,94.0,57.0,1.0
324,579.0,207.0,0.0
325,215.0,34.0,1.0
326,38.0,75.0,1.0
327,363.0,1.0,1.0
328,296.0,290.0,1.0
329,207.0,381.0,1.0
330,17.0,120.0,1.0
331,74.0,20.0,1.0
332,70.0,143.0,0.0
333,86.0,366.0,0.0
334,714.0,52.0,1.0
335,745.0,249.0,0.0
336,489.0,26.0,1.0
337,114.0,369.0,0.0
338,178.0,122.0,0.0
339,98.0,426.0,1.0
340,569.0,14.0,1.0
341,0.0,154.0,1.0
342,835.0,149.0,0.0
343,287.0,52.0,0.0
344,360.0,130.0,1.0
345,573.0,434.0,0.0
346,683.0,335.0,0.0
347,85.0,150.0,1.0
348,67.0,395.0,0.0
349,293.0,443.0,0.0
350,288.0,271.0,0.0
351,866.0,75.0,0.0
352,224.0,175.0,0.0
353,58.0,38.0,1.0
354,286.0,195.0,0.0
355,202.0,63.0,0.0
356,61.0,255.0,1.0
357,60.0,5.0,1.0
358,638.0,434.0,0.0
359,385.0,319.0,0.0
360,783.0,45.0,0.0
361,749.0,244.0,0.0
362,801.0,284.0,0.0
363,82.0,37.0,0.0
364,118.0,55.0,1.0
365,813.0,272.0,0.0
366,341.0,87.0,0.0
367,320.0,314.0,0.0
368,203.0,293.0,0.0
369,84.0,163.0,1.0
370,12.0,5.0,1.0
371,10.0,95.0,1.0
372,730.0,68.0,0.0
373,468.0,2.0,1.0
374,316.0,365.0,0.0
375,23.0,53.0,1.0
376,3.0,159.0,1.0
377,624.0,397.0,0.0
378,160.0,48.0,1.0
379,9.0,314.0,1.0
380,520.0,60.0,0.0
381,785.0,307.0,0.0
382,705.0,379.0,0.0
383,6.0,9.0,1.0
384,807.0,434.0,0.0
385,661.0,39.0,0.0
386,431.0,3.0,1.0
387,16.0,188.0,1.0
388,347.0,60.0,1.0
389,804.0,292.0,0.0
390,258.0,98.0,0.0
391,226.0,274.0,0.0
392,438.0,23.0,1.0
393,26.0,168.0,0.0
394,768.0,1.0,1.0
395,608.0,267.0,0.0
396,633.0,86.0,0.0
397,291.0,143.0,1.0
398,235.0,113.0,0.0
399,886.0,164.0,0.0
400,476.0,385.0,0.0
401,343.0,151.0,0.0
402,0.0,96.0,1.0
403,155.0,64.0,1.0
404,452.0,1.0,1.0
405,720.0,202.0,0.0
406,1.0,114.0,1.0
407,205.0,256.0,1.0
408,545.0,9.0,1.0
409,42.0,73.0,1.0
410,412.0,281.0,0.0
411,466.0,138.0,0.0
412,44.0,265.0,1.0
413,99.0,143.0,1.0
414,683.0,81.0,0.0
415,538.0,17.0,1.0
416,659.0,431.0,0.0
417,15.0,233.0,0.0
418,349.0,293.0,0.0
419,883.0,200.0,0.0
420,76.0,80.0,0.0
421,453.0,281.0,0.0
422,792.0,248.0,1.0
423,836.0,207.0,0.0
424,45.0,340.0,0.0
425,762.0,97.0,0.0
426,1.0,76.0,1.0
427,768.0,435.0,0.0
428,315.0,0.0,1.0
429,1.0,13.0,1.0
430,575.0,133.0,0.0
431,831.0,36.0,1.0
432,587.0,389.0,0.0
433,176.0,169.0,1.0
434,225.0,3.0,1.0
435,173.0,182.0,1.0
436,43.0,308.0,1.0
437,822.0,201.0,1.0
438,423.0,2.0,1.0
439,54.0,448.0,0.0
440,397.0,261.0,0.0
441,698.0,375.0,0.0
442,399.0,370.0,0.0
443,36.0,269.0,0.0
444,857.0,45.0,1.0
445,800.0,27.0,1.0
446,277.0,147.0,1.0
447,884.0,379.0,0.0
448,465.0,307.0,0.0
449,4.0,46.0,1.0
450,43.0,164.0,1.0
451,543.0,308.0,0.0
452,1.0,75.0,1.0
453,844.0,252.0,0.0
454,686.0,40.0,1.0
455,387.0,2.0,1.0
456,1.0,285.0,1.0
457,101.0,154.0,0.0
458,737.0,21.0,0.0
459,35.0,94.0,0.0
460,360.0,149.0,0.0
461,785.0,56.0,0.0
462,383.0,55.0,1.0
463,250.0,9.0,1.0
464,112.0,7.0,1.0
465,206.0,426.0,0.0
466,549.0,53.0,0.0
467,4.0,19.0,1.0
468,262.0,290.0,0.0
469,533.0,40.0,0.0
470,6.0,170.0,1.0
471,216.0,349.0,0.0
472,5.0,124.0,0.0
473,204.0,78.0,1.0
474,757.0,176.0,0.0
475,152.0,179.0,1.0
476,138.0,38.0,0.0
477,805.0,72.0,1.0
478,422.0,298.0,0.0
479,332.0,356.0,0.0
480,878.0,277.0,0.0
481,250.0,172.0,0.0
482,155.0,15.0,1.0
483,40.0,215.0,0.0
484,638.0,244.0,0.0
485,6.0,202.0,1.0
486,331.0,69.0,0.0
487,381.0,148.0,0.0
488,564.0,364.0,0.0
489,720.0,442.0,1.0
490,362.0,1.0,1.0
491,87.0,21.0,0.0
492,33.0,164.0,0.0
493,23.0,23.0,1.0
494,264.0,244.0,0.0
495,1.0,101.0,1.0
496,107.0,87.0,0.0
497,543.0,74.0,1.0
498,539.0,395.0,0.0
499,221.0,81.0,0.0
500,51.0,132.0,1.0
501,557.0,47.0,1.0
502,296.0,31.0,1.0
503,8.0,385.0,1.0
504,345.0,5.0,1.0
505,287.0,92.0,1.0
506,837.0,120.0,0.0
507,12.0,49.0,1.0
508,546.0,170.0,0.0
509,66.0,64.0,0.0
510,260.0,231.0,0.0
511,109.0,127.0,0.0
512,607.0,145.0,0.0
513,336.0,365.0,0.0
514,284.0,110.0,0.0
515,364.0,177.0,0.0
516,142.0,253.0,0.0
517,284.0,18.0,1.0
518,449.0,403.0,0.0
519,285.0,3.0,1.0
520,124.0,385.0,0.0
521,417.0,374.0,0.0
522,488.0,62.0,1.0
523,359.0,233.0,0.0
524,93.0,352.0,0.0
525,17.0,13.0,1.0
526,811.0,161.0,0.0
527,32.0,226.0,1.0
528,173.0,138.0,0.0
529,157.0,121.0,0.0
530,285.0,249.0,0.0
531,819.0,362.0,0.0
532,26.0,19.0,1.0
533,0.0,189.0,1.0
534,453.0,306.0,0.0
535,289.0,94.0,0.0
536,238.0,264.0,1.0
537,418.0,63.0,0.0
538,358.0,245.0,0.0
539,5.0,126.0,1.0
540,352.0,321.0,0.0
541,628.0,54.0,0.0
542,475.0,290.0,0.0
543,59.0,20.0,1.0
544,295.0,85.0,0.0
545,892.0,153.0,0.0
546,502.0,365.0,1.0
547,202.0,2.0,1.0
548,174.0,22.0,1.0
549,791.0,247.0,0.0
550,859.0,40.0,0.0
551,270.0,30.0,1.0
552,884.0,240.0,1.0
553,439.0,15.0,1.0
554,389.0,259.0,0.0
555,574.0,181.0,0.0
556,541.0,74.0,0.0
557,224.0,426.0,0.0
558,568.0,416.0,0.0
559,887.0,214.0,0.0
560,425.0,57.0,0.0
561,16.0,194.0,1.0
562,822.0,234.0,0.0
563,852.0,189.0,0.0
564,468.0,158.0,0.0
565,228.0,28.0,1.0
566,656.0,206.0,0.0
567,174.0,307.0,0.0
568,236.0,416.0,0.0
569,39.0,434.0,1.0
570,66.0,49.0,1.0
571,141.0,127.0,1.0
572,438.0,152.0,0.0
573,12.0,11.0,1.0
574,0.0,25.0,1.0
575,132.0,13.0,0.0
576,794.0,81.0,0.0
577,223.0,105.0,0.0
578,294.0,21.0,1.0
579,835.0,74.0,1.0
580,4.0,33.0,1.0
581,669.0,395.0,0.0
582,71.0,28.0,1.0
583,797.0,402.0,0.0
584,146.0,18.0,1.0
585,10.0,120.0,1.0
586,2.0,110.0,1.0
587,602.0,105.0,0.0
588,523.0,17.0,1.0
589,380.0,4.0,0.0
590,803.0,100.0,0.0
591,6.0,6.0,1.0
592,142.0,22.0,1.0
593,780.0,106.0,1.0
594,433.0,31.0,1.0
595,280.0,27.0,1.0
596,31.0,99.0,1.0
597,20.0,128.0,1.0
598,179.0,390.0,1.0
599,691.0,236.0,0.0
600,561.0,19.0,1.0
601,318.0,82.0,1.0
602,363.0,130.0,0.0
603,142.0,269.0,0.0
604,181.0,11.0,0.0
605,2.0,156.0,1.0
606,554.0,290.0,0.0
607,18.0,389.0,1.0
608,824.0,296.0,0.0
609,262.0,191.0,0.0
610,91.0,231.0,0.0
611,813.0,99.0,0.0
612,57.0,239.0,0.0
613,566.0,258.0,0.0
614,578.0,215.0,0.0
615,49.0,5.0,1.0
616,485.0,437.0,0.0
617,319.0,238.0,0.0
618,20.0,108.0,1.0
619,7.0,96.0,1.0
620,507.0,410.0,0.0
621,274.0,269.0,0.0
622,832.0,404.0,1.0
623,124.0,57.0,0.0
624,421.0,197.0,0.0
625,6.0,87.0,1.0
626,52.0,32.0,1.0
627,40.0,280.0,0.0
628,12.0,58.0,1.0
629,45.0,167.0,0.0
630,650.0,177.0,0.0
631,482.0,309.0,1.0
632,814.0,440.0,1.0
633,630.0,405.0,0.0
634,615.0,211.0,0.0
635,42.0,438.0,1.0
636,598.0,273.0,0.0
637,590.0,384.0,0.0
638,281.0,2.0,1.0
639,372.0,50.0,0.0
640,630.0,15.0,0.0
641,500.0,173.0,0.0
642,544.0,397.0,1.0
643,651.0,28.0,0.0
644,308.0,29.0,1.0
645,53.0,65.0,1.0
646,14.0,21.0,0.0
647,769.0,410.0,0.0
648,11.0,16.0,1.0
649,479.0,7.0,1.0
650,259.0,296.0,1.0
651,609.0,402.0,0.0
652,149.0,2.0,1.0
653,303.0,73.0,1.0
654,585.0,217.0,0.0
655,201.0,241.0,0.0
656,138.0,400.0,1.0
657,244.0,140.0,1.0
658,763.0,107.0,1.0
659,279.0,370.0,0.0
660,364.0,7.0,1.0
661,107.0,10.0,0.0
662,653.0,7.0,1.0
663,389.0,213.0,0.0
664,540.0,51.0,1.0
665,119.0,121.0,1.0
666,790.0,275.0,0.0
667,753.0,205.0,0.0
668,357.0,201.0,0.0
669,273.0,39.0,0.0
670,225.0,440.0,0.0
671,719.0,397.0,0.0
672,429.0,335.0,0.0
673,53.0,43.0,0.0
674,518.0,344.0,0.0
675,373.0,147.0,0.0
676,126.0,15.0,1.0
677,813.0,400.0,0.0
678,736.0,306.0,0.0
679,52.0,59.0,1.0
680,862.0,180.0,0.0
681,361.0,215.0,0.0
682,621.0,60.0,1.0
683,318.0,24.0,0.0
684,5.0,123.0,0.0
685,392.0,264.0,0.0
686,428.0,143.0,0.0
687,477.0,2.0,1.0
688,8.0,449.0,1.0
689,619.0,131.0,1.0
690,61.0,209.0,1.0
691,196.0,167.0,0.0
692,573.0,61.0,0.0
693,143.0,8.0,0.0
694,362.0,272.0,0.0
695,694.0,375.0,0.0
696,298.0,142.0,0.0
697,156.0,8.0,1.0
698,93.0,37.0,1.0
699,344.0,30.0,1.0
700,347.0,122.0,1.0
701,768.0,288.0,0.0
702,6.0,2.0,1.0
703,692.0,239.0,0.0
704,825.0,167.0,0.0
705,199.0,43.0,1.0
706,607.0,16.0,1.0
707,150.0,29.0,1.0
708,624.0,227.0,0.0
709,42.0,66.0,0.0
710,794.0,300.0,1.0
711,59.0,8.0,1.0
712,309.0,2.0,1.0
713,3.0,13.0,1.0
714,348.0,134.0,0.0
715,20.0,353.0,1.0
716,19.0,27.0,1.0
717,162.0,245.0,0.0
718,17.0,68.0,1.0
719,5.0,119.0,1.0
720,53.0,225.0,1.0
721,645.0,235.0,0.0
722,380.0,106.0,1.0
723,419.0,201.0,0.0
724,778.0,1.0,1.0
725,1.0,423.0,0.0
726,743.0,214.0,0.0
727,36.0,13.0,1.0
728,107.0,80.0,1.0
729,2.0,117.0,1.0
730,25.0,359.0,0.0
731,758.0,425.0,0.0
732,34.0,10.0,1.0
733,852.0,360.0,0.0
734,260.0,356.0,0.0
735,847.0,107.0,0.0
736,307.0,414.0,0.0
737,698.0,324.0,0.0
738,436.0,215.0,0.0
739,473.0,130.0,1.0
740,4.0,32.0,1.0
741,288.0,147.0,0.0
742,180.0,116.0,0.0
743,54.0,57.0,1.0
744,102.0,20.0,1.0
745,570.0,130.0,0.0
746,15.0,98.0,1.0
747,9.0,13.0,1.0
748,224.0,77.0,1.0
749,618.0,1.0,1.0
750,172.0,238.0,0.0
751,176.0,24.0,0.0
752,170.0,256.0,0.0
753,634.0,400.0,0.0
754,271.0,2.0,1.0
755,84.0,162.0,1.0
756,394.0,162.0,0.0
757,8.0,188.0,1.0
758,462.0,8.0,1.0
759,58.0,0.0,1.0
760,273.0,0.0,1.0
761,382.0,212.0,0.0
762,768.0,71.0,0.0
763,609.0,153.0,0.0
764,3.0,134.0,1.0
765,62.0,191.0,0.0
766,52.0,427.0,0.0
767,679.0,2.0,1.0
768,209.0,0.0,1.0
769,568.0,243.0,0.0
770,38.0,134.0,1.0
771,29.0,0.0,1.0
772,248.0,54.0,0.0
773,747.0,102.0,1.0
774,335.0,0.0,1.0
775,820.0,232.0,1.0
776,324.0,333.0,0.0
777,846.0,304.0,0.0
778,3.0,142.0,1.0
779,33.0,4.0,1.0
780,22.0,92.0,1.0
781,612.0,113.0,0.0
782,21.0,188.0,1.0
783,16.0,269.0,1.0
784,111.0,22.0,1.0
785,23.0,27.0,1.0
786,852.0,3.0,1.0
787,267.0,92.0,0.0
788,311.0,402.0,1.0
789,819.0,305.0,0.0
790,9.0,145.0,1.0
791,12.0,4.0,1.0
792,196.0,28.0,1.0
793,193.0,264.0,0.0
794,664.0,106.0,0.0
795,328.0,107.0,0.0
796,404.0,36.0,1.0
797,111.0,153.0,1.0
798,48.0,229.0,1.0
799,193.0,4.0,1.0
800,302.0,396.0,0.0
801,94.0,4.0,1.0
802,144.0,179.0,0.0
803,12.0,127.0,1.0
804,328.0,6.0,1.0
805,807.0,269.0,0.0
806,726.0,271.0,0.0
807,258.0,0.0,1.0
808,403.0,28.0,0.0
809,89.0,272.0,1.0
810,412.0,243.0,0.0
811,132.0,9.0,0.0
812,499.0,409.0,0.0
813,314.0,106.0,1.0
814,166.0,266.0,0.0
815,667.0,40.0,1.0
816,50.0,317.0,0.0
817,200.0,2.0,1.0
818,772.0,405.0,0.0
819,6.0,59.0,1.0
820,567.0,40.0,0.0
821,101.0,227.0,0.0
822,762.0,44.0,1.0
823,3.0,197.0,1.0
824,323.0,287.0,1.0
825,38.0,272.0,0.0
826,146.0,0.0,1.0
827,246.0,119.0,0.0
828,18.0,13.0,1.0
829,151.0,230.0,1.0
830,400.0,394.0,0.0
831,686.0,453.0,0.0
832,81.0,193.0,0.0
833,498.0,15.0,1.0
834,117.0,291.0,1.0
835,0.0,134.0,1.0
836,750.0,260.0,0.0
837,120.0,65.0,1.0
838,666.0,315.0,0.0
839,541.0,5.0,0.0
840,429.0,222.0,0.0
841,1.0,246.0,1.0
842,169.0,32.0,1.0
843,271.0,350.0,0.0
844,455.0,79.0,0.0
845,6.0,91.0,1.0
846,13.0,51.0,1.0
847,226.0,141.0,1.0
848,5.0,70.0,1.0
849,579.0,286.0,1.0
850,32.0,318.0,1.0
851,187.0,67.0,0.0
852,145.0,448.0,1.0
853,257.0,134.0,0.0
854,371.0,386.0,0.0
855,153.0,38.0,1.0
856,421.0,6.0,1.0
857,17.0,304.0,0.0
858,508.0,72.0,0.0
859,326.0,2.0,1.0
860,855.0,223.0,0.0
861,227.0,210.0,1.0
862,428.0,287.0,0.0
863,118.0,0.0,1.0
864,182.0,407.0,0.0
865,426.0,328.0,1.0
866,633.0,192.0,1.0
867,59.0,147.0,0.0
868,60.0,173.0,1.0
869,507.0,338.0,0.0
870,118.0,36.0,1.0
871,149.0,229.0,0.0
872,351.0,15.0,1.0
873,52.0,310.0,1.0
874,179.0,348.0,1.0
875,842.0,252.0,0.0
876,873.0,41.0,0.0
877,631.0,146.0,1.0
878,403.0,251.0,0.0
879,189.0,191.0,0.0
880,310.0,187.0,1.0
881,858.0,299.0,0.0
882,767.0,392.0,0.0
883,58.0,104.0,1.0
884,135.0,370.0,0.0
885,147.0,32.0,0.0
886,54.0,182.0,1.0
887,862.0,352.0,0.0
888,92.0,13.0,0.0
889,378.0,124.0,0.0
890,34.0,13.0,1.0
891,51.0,107.0,1.0
892,66.0,265.0,0.0
893,5.0,6.0,1.0
894,181.0,93.0,1.0
895,276.0,437.0,0.0
896,482.0,204.0,0.0
897,199.0,61.0,1.0
898,487.0,403.0,0.0
899,282.0,2.0,1.0
900,17.0,19.0,1.0
901,402.0,143.0,0.0
902,33.0,326.0,0.0
903,90.0,123.0,1.0
904,738.0,270.0,0.0
905,286.0,37.0,1.0
906,0.0,77.0,1.0
907,495.0,76.0,1.0
908,841.0,295.0,0.0
909,109.0,339.0,0.0
910,37.0,384.0,1.0
911,27.0,234.0,1.0
912,37.0,244.0,1.0
913,185.0,23.0,1.0
914,275.0,249.0,0.0
915,736.0,438.0,0.0
916,191.0,448.0,0.0
917,402.0,229.0,0.0
918,359.0,53.0,1.0
919,15.0,220.0,0.0
920,378.0,280.0,1.0
921,28.0,107.0,1.0
922,262.0,422.0,0.0
923,726.0,176.0,0.0
924,252.0,255.0,0.0
925,544.0,11.0,0.0
926,7.0,23.0,1.0
927,78.0,10.0,1.0
928,661.0,7.0,1.0
929,1.0,25.0,1.0
930,527.0,331.0,0.0
931,246.0,408.0,0.0
932,603.0,98.0,0.0
933,366.0,394.0,1.0
934,734.0,349.0,0.0
935,8.0,324.0,1.0
936,816.0,214.0,0.0
937,847.0,154.0,0.0
938,733.0,82.0,0.0
939,290.0,311.0,0.0
940,612.0,365.0,0.0
941,740.0,81.0,1.0
942,622.0,15.0,1.0
943,540.0,287.0,0.0
944,581.0,93.0,1.0
945,32.0,345.0,0.0
946,639.0,20.0,0.0
947,571.0,260.0,0.0
948,7.0,114.0,1.0
949,128.0,18.0,1.0
950,500.0,271.0,0.0
951,28.0,8.0,1.0
952,17.0,16.0,1.0
953,767.0,418.0,0.0
954,708.0,355.0,0.0
955,175.0,2.0,1.0
956,479.0,293.0,0.0
957,536.0,43.0,0.0
958,674.0,214.0,1.0
959,57.0,311.0,0.0
960,695.0,450.0,0.0
961,483.0,5.0,0.0
962,426.0,295.0,1.0
963,494.0,42.0,1.0
964,79.0,284.0,1.0
965,114.0,97.0,0.0
966,167.0,263.0,0.0
967,481.0,370.0,0.0
968,117.0,233.0,1.0
969,284.0,80.0,1.0
970,364.0,73.0,1.0
971,10.0,68.0,1.0
972,329.0,1.0,1.0
973,106.0,48.0,1.0
974,64.0,1.0,1.0
975,16.0,228.0,1.0
976,173.0,0.0,1.0
977,886.0,143.0,0.0
978,637.0,257.0,0.0
979,0.0,113.0,1.0
980,706.0,313.0,0.0
981,162.0,0.0,1.0
982,222.0,224.0,0.0
983,672.0,47.0,1.0
984,518.0,393.0,0.0
985,798.0,18.0,0.0
986,308.0,21.0,1.0
987,76.0,72.0,1.0
988,8.0,221.0,1.0
989,458.0,84.0,0.0
990,410.0,291.0,0.0
991,470.0,306.0,0.0
992,160.0,18.0,1.0
993,236.0,83.0,0.0
994,459.0,6.0,1.0
995,513.0,253.0,0.0
996,490.0,419.0,0.0
997,532.0,199.0,0.0
998,622.0,302.0,0.0
